255.00,0.0000,0,0
255.00,0.0000,0,100
255.00,0.0000,0,203
255.00,0.0000,0,306
255.00,0.0000,0,409
255.00,0.0000,0,513
255.00,0.0000,0,615
255.00,0.0000,0,719
255.00,0.0000,0,822
255.00,0.0000,0,924
255.00,1.2083,0,1028
255.00,2.7791,0,1132
255.00,4.0185,0,1237
255.00,5.0273,0,1341
255.00,5.8343,0,1445
255.00,6.4799,0,1549
255.00,6.9964,0,1653
255.00,7.3923,0,1758
255.00,8.3304,0,1862
255.00,8.9760,0,1967
255.00,9.0623,0,2071
255.00,9.0623,0,2175
255.00,9.0623,0,2279
255.00,8.9760,0,2384
255.00,9.0623,0,2488
255.00,9.0623,0,2592
255.00,9.6434,0,2697
255.00,9.1503,0,2800
255.00,8.9760,0,2905
230.00,9.0623,0,3009
230.00,8.9760,0,3114
230.00,9.0623,0,3218
230.00,8.9760,0,3323
230.00,8.3891,0,3427
230.00,9.1503,0,3530
230.00,8.9760,0,3635
230.00,8.3891,0,3739
230.00,8.9760,0,3844
230.00,9.0623,0,3948
230.00,8.9760,0,4053
230.00,8.4008,0,4156
230.00,8.9760,0,4261
230.00,9.0623,0,4365
230.00,9.0623,0,4469
230.00,8.4466,0,4574
230.00,9.0623,0,4678
230.00,9.0623,0,4782
230.00,9.0623,0,4886
230.00,8.4466,0,4991
150.00,9.0623,0,5095
150.00,8.9760,0,5200
150.00,8.3891,0,5304
150.00,7.9313,0,5407
150.00,6.9435,0,5512
150.00,6.0415,0,5616
150.00,5.4316,0,5721
150.00,6.0415,0,5825
150.00,5.9840,0,5930
150.00,5.3972,0,6033
150.00,5.9840,0,6138
150.00,5.3914,0,6242
150.00,6.0415,0,6346
150.00,5.4316,0,6451
150.00,6.0415,0,6555
150.00,6.0415,0,6659
150.00,5.4374,0,6763
150.00,5.9840,0,6868
150.00,5.3914,0,6972
220.00,5.9840,0,7077
220.00,6.5997,0,7181
220.00,6.1002,0,7284
220.00,5.9840,0,7389
220.00,6.5997,0,7493
220.00,5.9840,0,7598
220.00,6.0415,0,7702
220.00,6.6284,0,7807
